Date,Open,High,Low,Close,Adj Close,Volume
11/20/00,8132,8195.5,8116,8129.100098,8129.100098,0
11/21/00,8098.899902,8169.799805,8098.799805,8155.100098,8155.100098,0
11/22/00,8145.700195,8160.5,8016.5,8018.700195,8018.700195,0
11/23/00,8022.100098,8060,7964.299805,8056.5,8056.5,0
11/24/00,8064.700195,8090.299805,7998,8081.5,8081.5,0
11/27/00,8107.799805,8174.899902,8107.100098,8142,8142,0
11/28/00,8134.5,8143.399902,8071.5,8075.700195,8075.700195,0
11/29/00,8063.399902,8091.200195,8031.399902,8065.700195,8065.700195,0
11/30/00,8038.299805,8057.5,7960.600098,7981.899902,7981.899902,0
12/1/00,7982.700195,8066.200195,7979.799805,8050.5,8050.5,0
12/4/00,8044.899902,8054.100098,7989.200195,8021.799805,8021.799805,0
12/5/00,8067.600098,8165.600098,8067.600098,8164.799805,8164.799805,0
12/6/00,8228.400391,8229.5,8074,8097,8097,0
12/7/00,8035.600098,8060.799805,7979.100098,8015.899902,8015.899902,0
12/8/00,8018.899902,8088.799805,7994.299805,7995.799805,7995.799805,0
12/11/00,8039.5,8067.700195,7999.5,8037.700195,8037.700195,0
12/12/00,8041.799805,8055.600098,8010.700195,8011.899902,8011.899902,0
12/13/00,8059.200195,8076.899902,8012.899902,8040.700195,8040.700195,0
12/14/00,8038.899902,8039.5,7914.899902,7928.799805,7928.799805,0
12/15/00,7883.799805,7896.899902,7845.899902,7867,7867,0
12/18/00,7890.700195,7978.700195,7883.799805,7974.299805,7974.299805,0
12/19/00,7995.700195,8068.299805,7955.5,8068.299805,8068.299805,0
12/20/00,8024.799805,8047.200195,7942.700195,7993.700195,7993.700195,0
12/21/00,7957.5,7970.700195,7914.100098,7944.200195,7944.200195,0
12/22/00,7979.899902,7987.5,7937.700195,7978.299805,7978.299805,0
12/25/00,NA,NA,NA,NA,NA,NA
12/26/00,NA,NA,NA,NA,NA,NA
12/27/00,7997.799805,8083.799805,7989.799805,8083.799805,8083.799805,0
12/28/00,8114.799805,8155.299805,8083.5,8153.600098,8153.600098,0
12/29/00,8147.5,8175.100098,8135.299805,8135.399902,8135.399902,0
1/1/01,NA,NA,NA,NA,NA,NA
1/2/01,NA,NA,NA,NA,NA,NA
1/3/01,8049.200195,8124.5,8030.5,8118.899902,8118.899902,0
1/4/01,8134.600098,8180.100098,8085.600098,8116.799805,8116.799805,0
1/5/01,8097.5,8124.799805,7957.700195,7985.600098,7985.600098,0
1/8/01,8010.299805,8020.100098,7931,7986.600098,7986.600098,0
1/9/01,8011.700195,8021.799805,7927.899902,7957.600098,7957.600098,0
1/10/01,7922.600098,7942.399902,7855.5,7860,7860,0
1/11/01,7880.200195,7917.399902,7851.200195,7877.299805,7877.299805,0
1/12/01,7902,7918.600098,7808.700195,7848.200195,7848.200195,0
1/15/01,7846.200195,7879.399902,7825.100098,7862.399902,7862.399902,0
1/16/01,7895.200195,7903,7823.399902,7874,7874,0
1/17/01,7920.200195,7979.899902,7916.399902,7972.700195,7972.700195,0
1/18/01,7941.799805,7951.299805,7911.5,7936.200195,7936.200195,0
1/19/01,7944.899902,7951.299805,7836.299805,7862.399902,7862.399902,0
1/22/01,7858.600098,7885.100098,7828.299805,7875.5,7875.5,0
1/23/01,7856.399902,7914.799805,7834.600098,7889,7889,0
1/24/01,7918.899902,7962.299805,7905.700195,7940,7940,0
1/25/01,7965.5,7985.100098,7941.899902,7978,7978,0
1/26/01,7976.700195,8047.100098,7961.299805,8041.399902,8041.399902,0
1/29/01,8036.399902,8077,7995.100098,8037.200195,8037.200195,0
1/30/01,8044.899902,8053.700195,8009.899902,8047.100098,8047.100098,0
1/31/01,8059.399902,8075.399902,8029.200195,8057.399902,8057.399902,0
2/1/01,8054.100098,8055.399902,7967.399902,7974,7974,0
2/2/01,7993.799805,8024.200195,7993.799805,8007.5,8007.5,0
2/5/01,7999,8059,7986.399902,8048.399902,8048.399902,0
2/6/01,8077.5,8102.899902,8056.700195,8062,8062,0
2/7/01,8059.899902,8062.100098,8015.100098,8023.200195,8023.200195,0
2/8/01,7996.5,8000.700195,7937.200195,7938.799805,7938.799805,0
2/9/01,7942.399902,7952.700195,7920,7920.100098,7920.100098,0
2/12/01,7921.399902,7955.899902,7864.200195,7890.700195,7890.700195,0
2/13/01,7885.5,7903.899902,7864.600098,7901.600098,7901.600098,0
2/14/01,7877.399902,7887.100098,7800,7813.200195,7813.200195,0
2/15/01,7836.5,7865.799805,7803.700195,7865.799805,7865.799805,0
2/16/01,7829.5,7839.100098,7746.5,7757.399902,7757.399902,0
2/19/01,7777,7792.899902,7764.299805,7768.899902,7768.899902,0
2/20/01,7770.899902,7795.799805,7705.600098,7705.600098,7705.600098,0
2/21/01,7670.100098,7687.399902,7602.700195,7637.100098,7637.100098,0
2/22/01,7616.100098,7689,7592,7652.700195,7652.700195,0
2/23/01,7679,7696.100098,7596.799805,7607.200195,7607.200195,0
2/26/01,7648.899902,7668.399902,7622.700195,7660.200195,7660.200195,0
2/27/01,7681.899902,7728.899902,7665.600098,7678.200195,7678.200195,0
2/28/01,7646.899902,7725,7639.799805,7701.799805,7701.799805,0
3/1/01,7672.799805,7675.299805,7558.600098,7560.200195,7560.200195,0
3/2/01,7570.600098,7594.5,7506.799805,7533.5,7533.5,0
3/5/01,7560.5,7583.700195,7549.399902,7581.600098,7581.600098,0
3/6/01,7605.399902,7646.100098,7598.799805,7619.399902,7619.399902,0
3/7/01,7587,7623,7566.200195,7605.200195,7605.200195,0
3/8/01,7590.5,7610.600098,7545.5,7569.799805,7569.799805,0
3/9/01,7562.399902,7583.700195,7511.899902,7535.399902,7535.399902,0
3/12/01,7532.600098,7532.600098,7398.399902,7399.799805,7399.799805,0
3/13/01,7306.899902,7399.899902,7298.600098,7380.600098,7380.600098,0
3/14/01,7394.399902,7415.700195,6980.799805,7225.700195,7225.700195,0
3/15/01,7242.700195,7280,7080.200195,7280,7280,0
3/16/01,7285.5,7296.399902,7112.399902,7112.600098,7112.600098,0
3/19/01,7128.899902,7163.100098,7032.600098,7034.600098,7034.600098,0
3/20/01,7072.399902,7101.399902,7037.100098,7067.600098,7067.600098,0
3/21/01,7019.200195,7019.200195,6877,6965.200195,6965.200195,0
3/22/01,6839.200195,6856.600098,6501,6574,6574,0
3/23/01,6644.700195,6766.899902,6644.700195,6736.100098,6736.100098,0
3/26/01,6837,7008.5,6832.799805,6987.700195,6987.700195,0
3/27/01,6922.200195,7050.399902,6899.899902,7011.200195,7011.200195,0
3/28/01,7058.299805,7062.799805,6922.700195,6966.899902,6966.899902,0
3/29/01,6908.399902,7045.5,6865,7044.899902,7044.899902,0
3/30/01,7035.299805,7167.799805,7020.600098,7167.799805,7167.799805,0
4/2/01,7168.799805,7194.899902,7002.299805,7035.299805,7035.299805,0
4/3/01,6977.200195,6977.200195,6865.299805,6870.799805,6870.799805,0
4/4/01,6753,6873.600098,6679.600098,6825.399902,6825.399902,0
4/5/01,6882.799805,7002.899902,6868.299805,6987.5,6987.5,0
4/6/01,7070,7073.100098,6941.100098,6954.899902,6954.899902,0
4/9/01,6952.399902,7081.799805,6952.100098,7070.600098,7070.600098,0
4/10/01,7058,7198.399902,7013.5,7173.5,7173.5,0
4/11/01,7163,7279.799805,7163,7235.899902,7235.899902,0
4/12/01,7218.100098,7268.100098,7196.799805,7247,7247,0
4/13/01,NA,NA,NA,NA,NA,NA
4/16/01,NA,NA,NA,NA,NA,NA
4/17/01,7235.299805,7260.200195,7134.399902,7247,7247,0
4/18/01,7328.700195,7353.200195,7301.700195,7338.5,7338.5,0
4/19/01,7348.799805,7358.399902,7249.100098,7286.100098,7286.100098,0
4/20/01,7315.600098,7322.100098,7238.799805,7239.299805,7239.299805,0
4/23/01,7194.100098,7223.899902,7155.700195,7170.700195,7170.700195,0
4/24/01,7190.100098,7274.700195,7184.799805,7269.600098,7269.600098,0
4/25/01,7217.299805,7250.399902,7184.700195,7209.5,7209.5,0
4/26/01,7245.200195,7252.700195,7175,7201.899902,7201.899902,0
4/27/01,7171.399902,7249.700195,7128.5,7248.700195,7248.700195,0
4/30/01,7265.299805,7338.299805,7255.600098,7327.200195,7327.200195,0
5/1/01,NA,NA,NA,NA,NA,NA
5/2/01,7371.799805,7382.899902,7309.399902,7369.899902,7369.899902,0
5/3/01,7371.200195,7379.5,7273.899902,7300,7300,0
5/4/01,7297.700195,7372.5,7285.700195,7365.600098,7365.600098,0
5/7/01,7444.399902,7485.5,7418.299805,7463.899902,7463.899902,0
5/8/01,7458.5,7474,7428.700195,7433,7433,0
5/9/01,7402.700195,7420.600098,7361.100098,7373.399902,7373.399902,0
5/10/01,7383.299805,7491.5,7378.799805,7488.100098,7488.100098,0
5/11/01,7533.399902,7549.799805,7497.700195,7518.799805,7518.799805,0
5/14/01,7500.700195,7510.299805,7453.299805,7474.899902,7474.899902,0
5/15/01,7471.399902,7563.700195,7471.100098,7548.399902,7548.399902,0
5/16/01,7533.5,7568.299805,7499.200195,7568.299805,7568.299805,0
5/17/01,7645.299805,7657.200195,7610.299805,7639.799805,7639.799805,0
5/18/01,7639.799805,7694.200195,7624.100098,7658.200195,7658.200195,0
5/21/01,7658.200195,7674.799805,7616.200195,7672,7672,0
5/22/01,7702.200195,7725.799805,7652.5,7705.799805,7705.799805,0
5/23/01,7684.5,7718.100098,7663.600098,7699.399902,7699.399902,0
5/24/01,NA,NA,NA,NA,NA,NA
5/25/01,7699,7721.200195,7663.399902,7671.899902,7671.899902,0
5/28/01,7652,7694.399902,7650.100098,7661.399902,7661.399902,0
5/29/01,7658.600098,7673.899902,7594.100098,7615.5,7615.5,0
5/30/01,7620.799805,7632.5,7549.299805,7559,7559,0
5/31/01,7533.299805,7577.899902,7487.600098,7487.600098,7487.600098,0
6/1/01,7487.600098,7526.600098,7464.299805,7526.5,7526.5,0
6/4/01,NA,NA,NA,NA,NA,NA
6/5/01,7537.200195,7596.5,7518,7593.200195,7593.200195,0
6/6/01,7581.5,7593.700195,7539.399902,7581.399902,7581.399902,0
6/7/01,7582.600098,7602.299805,7538.100098,7588.700195,7588.700195,0
6/8/01,7601.299805,7604.799805,7527.299805,7547.600098,7547.600098,0
6/11/01,7535.5,7547.899902,7482.200195,7498.899902,7498.899902,0
6/12/01,7488.399902,7499.600098,7393.100098,7405.299805,7405.299805,0
6/13/01,7438.200195,7479.899902,7420.899902,7475.799805,7475.799805,0
6/14/01,7432.700195,7444.899902,7372.799805,7373.299805,7373.299805,0
6/15/01,7340.600098,7362.5,7277.899902,7328.200195,7328.200195,0
6/18/01,7331.600098,7334,7285.5,7318.5,7318.5,0
6/19/01,7218.100098,7296.299805,7217,7269.5,7269.5,0
6/20/01,7248.399902,7251.600098,7195.100098,7218.299805,7218.299805,0
6/21/01,7240.799805,7250.600098,7167.899902,7221.399902,7221.399902,0
6/22/01,7219.700195,7232.600098,7141.5,7161.200195,7161.200195,0
6/25/01,7154.100098,7192.5,7119.899902,7164.200195,7164.200195,0
6/26/01,7130.200195,7137.399902,7029.200195,7067.200195,7067.200195,0
6/27/01,7083.899902,7094.399902,6997,6997.399902,6997.399902,0
6/28/01,7012.100098,7168.700195,6938,7150.700195,7150.700195,0
6/29/01,7146.700195,7241,7113.899902,7240.200195,7240.200195,0
7/2/01,7198.100098,7316,7173.899902,7316,7316,0
7/3/01,7296.100098,7311.799805,7234.100098,7242.799805,7242.799805,0
7/4/01,7242,7266.299805,7169.5,7177.899902,7177.899902,0
7/5/01,7140.399902,7164.700195,7106.600098,7112,7112,0
7/6/01,7074.799805,7084.799805,6971.899902,6971.899902,6971.899902,0
7/9/01,6997.700195,7016.799805,6905.5,6985.200195,6985.200195,0
7/10/01,7008.700195,7050.399902,6866.799805,6893.899902,6893.899902,0
7/11/01,6834.5,6847.399902,6767.5,6808.799805,6808.799805,0
7/12/01,6907.5,6937.600098,6866.399902,6929,6929,0
7/13/01,6929.299805,6966.600098,6879.799805,6941.299805,6941.299805,0
7/16/01,6953.899902,6956.5,6888.200195,6934.5,6934.5,0
7/17/01,6879.700195,6914,6849,6902,6902,0
7/18/01,6903.399902,6920,6812.700195,6857.600098,6857.600098,0
7/19/01,6880,6992.600098,6830.5,6992.299805,6992.299805,0
7/20/01,6945.600098,6973,6919.700195,6930,6930,0
7/23/01,6902,6998.100098,6894.5,6927.5,6927.5,0
7/24/01,6881.5,6898.200195,6772.700195,6772.700195,6772.700195,0
7/25/01,6775.299805,6816.899902,6665.299805,6667.299805,6667.299805,0
7/26/01,6694,6725.899902,6657.799805,6683.899902,6683.899902,0
7/27/01,6683,6768.5,6683,6760.799805,6760.799805,0
7/30/01,6736.799805,6821.700195,6723.100098,6817.899902,6817.899902,0
7/31/01,6817.100098,6891.700195,6787.200195,6847.299805,6847.299805,0
8/1/01,6845.600098,6917.899902,6844.200195,6916.399902,6916.399902,0
8/2/01,6908.200195,7002.299805,6894.399902,6940.600098,6940.600098,0
8/3/01,6940.5,6963.600098,6874.200195,6877.799805,6877.799805,0
8/6/01,6882.399902,6899,6827.899902,6898.5,6898.5,0
8/7/01,6899.700195,6910,6833.5,6893.299805,6893.299805,0
8/8/01,6866.399902,6885.399902,6828,6875.700195,6875.700195,0
8/9/01,6788.399902,6813.5,6715.799805,6722.700195,6722.700195,0
8/10/01,6723.399902,6761.100098,6607.799805,6623.399902,6623.399902,0
8/13/01,6658.100098,6708.100098,6567.700195,6707.799805,6707.799805,0
8/14/01,6725.799805,6834.5,6725.799805,6818.600098,6818.600098,0
8/15/01,6835.100098,6835.100098,6745.200195,6774.200195,6774.200195,0
8/16/01,6791.200195,6805.100098,6686.399902,6712,6712,0
8/17/01,6680.700195,6711.799805,6592.200195,6660,6660,0
8/20/01,6630.600098,6663.5,6561.299805,6625.399902,6625.399902,0
8/21/01,6672.100098,6737.5,6613.399902,6735.399902,6735.399902,0
8/22/01,6676.399902,6745,6627.700195,6662.899902,6662.899902,0
8/23/01,6693.799805,6704.399902,6596.299805,6621.200195,6621.200195,0
8/24/01,6620.299805,6718,6611.899902,6718,6718,0
8/27/01,6738,6802,6725,6763.899902,6763.899902,0
8/28/01,6746.799805,6774.5,6648,6666.100098,6666.100098,0
8/29/01,6635.200195,6645.5,6543.899902,6580.600098,6580.600098,0
8/30/01,6562.600098,6602.700195,6518.299805,6522.100098,6522.100098,0
8/31/01,6495.700195,6582.700195,6466.799805,6582.399902,6582.399902,0
9/3/01,6542.700195,6563.700195,6455.600098,6458.299805,6458.299805,0
9/4/01,6533.200195,6562.899902,6446.100098,6562.899902,6562.899902,0
9/5/01,6505.600098,6540,6485,6508.100098,6508.100098,0
9/6/01,6553.899902,6555,6368.200195,6395.5,6395.5,0
9/7/01,6378.5,6399.100098,6250.200195,6255.5,6255.5,0
9/10/01,6174.799805,6219.200195,6009.399902,6128.299805,6128.299805,0
9/11/01,NA,NA,NA,NA,NA,NA
9/12/01,5610.100098,5879.299805,5501.600098,5838.399902,5838.399902,0
9/13/01,5859.299805,5923.600098,5767.700195,5907.5,5907.5,0
9/14/01,5881.299805,5954.5,5590,5628.299805,5628.299805,0
9/17/01,5561.799805,5803.600098,5455.5,5803.600098,5803.600098,0
9/18/01,5742.799805,5756.700195,5651.200195,5734.5,5734.5,0
9/19/01,5710.200195,5803.299805,5613.5,5652.100098,5652.100098,0
9/20/01,5629.399902,5700.100098,5398.799805,5399.100098,5399.100098,0
9/21/01,5268.100098,5303.5,4973.5,5110.200195,5110.200195,0
9/24/01,5235.899902,5457.299805,5218.200195,5452.700195,5452.700195,0
9/25/01,5428.600098,5672.5,5362.700195,5619.899902,5619.899902,0
9/26/01,5593.399902,5782.700195,5584,5725.399902,5725.399902,0
9/27/01,5670.799805,5834.600098,5665.200195,5829.799805,5829.799805,0
9/28/01,5907.899902,6014.399902,5882.299805,6014.200195,6014.200195,0
10/1/01,5971.899902,5977.100098,5854.799805,5919.5,5919.5,0
10/2/01,5924.200195,5930.799805,5741.5,5905.399902,5905.399902,0
10/3/01,5838,5865.399902,5735.200195,5858.899902,5858.899902,0
10/4/01,5917.5,6031,5917.5,6012.399902,6012.399902,0
10/5/01,5925.5,6005.200195,5908.799805,5954.899902,5954.899902,0
10/8/01,5831.5,5963.200195,5777.399902,5952.899902,5952.899902,0
10/9/01,5857.5,5998.5,5855.200195,5935.799805,5935.799805,0
10/10/01,5908.600098,5981.5,5881.600098,5976.899902,5976.899902,0
10/11/01,6058.5,6134.299805,5990.5,6105.200195,6105.200195,0
10/12/01,6109.200195,6119.899902,6021.700195,6039.399902,6039.399902,0
10/15/01,5992.100098,6023,5966.5,5994.399902,5994.399902,0
10/16/01,6000.899902,6060.200195,5964.100098,5993,5993,0
10/17/01,6046.299805,6086.899902,5987.200195,6025.600098,6025.600098,0
10/18/01,5941.399902,6101.899902,5910.299805,6092.399902,6092.399902,0
10/19/01,6109.799805,6137.100098,6052.399902,6070.299805,6070.299805,0
10/22/01,6067.299805,6179,6051.600098,6176.899902,6176.899902,0
10/23/01,6221.100098,6277.399902,6210.200195,6276.799805,6276.799805,0
10/24/01,6225.799805,6369.799805,6222.600098,6279.399902,6279.399902,0
10/25/01,6286,6339.5,6146.399902,6193.299805,6193.299805,0
10/26/01,6237.5,6256.700195,6174.299805,6256.700195,6256.700195,0
10/29/01,6244.299805,6245.600098,6138.700195,6140.299805,6140.299805,0
10/30/01,6053.200195,6075.600098,5976.399902,6008,6008,0
10/31/01,6008.299805,6117.399902,5937.200195,6081,6081,0
11/1/01,6058.899902,6116.399902,6025.200195,6102.799805,6102.799805,0
11/2/01,6131.799805,6170.5,6106.600098,6125.200195,6125.200195,0
11/5/01,6152.600098,6233.700195,6149.700195,6223.700195,6223.700195,0
11/6/01,6231.700195,6274.299805,6201,6234.799805,6234.799805,0
11/7/01,6243.299805,6280.299805,6180.899902,6251.299805,6251.299805,0
11/8/01,6259.700195,6404,6239.399902,6396.799805,6396.799805,0
11/9/01,6352.700195,6387.600098,6331.299805,6341,6341,0
11/12/01,6334.299805,6344.700195,6186.899902,6229.100098,6229.100098,0
11/13/01,6274.100098,6395,6274.100098,6384.600098,6384.600098,0
11/14/01,6400.799805,6488.899902,6395.600098,6416.700195,6416.700195,0
11/15/01,6457.100098,6565.399902,6453.299805,6544.799805,6544.799805,0
11/16/01,6551.5,6573.100098,6492.399902,6565,6565,0
11/19/01,6573.399902,6645.100098,6566.5,6605.600098,6605.600098,0
11/20/01,6582.899902,6588.200195,6480.799805,6481.600098,6481.600098,0
11/21/01,6470.899902,6533.899902,6454.100098,6496.100098,6496.100098,0
11/22/01,6526.600098,6565.5,6524.899902,6539.899902,6539.899902,0
11/23/01,6553.5,6566.5,6458.799805,6458.799805,6458.799805,0
11/26/01,6507.299805,6537.100098,6444.799805,6471.299805,6471.299805,0
11/27/01,6471.299805,6495.200195,6407.799805,6407.799805,6407.799805,0
11/28/01,6373.100098,6398.299805,6276.600098,6286.299805,6286.299805,0
11/29/01,6204.700195,6332,6199.5,6299,6299,0
11/30/01,6334.600098,6344.100098,6230.600098,6237,6237,0
12/3/01,6224.399902,6262.5,6199.200195,6238.899902,6238.899902,0
12/4/01,6251.200195,6377,6241.200195,6377,6377,0
12/5/01,6395.200195,6480.100098,6393.5,6474.299805,6474.299805,0
12/6/01,6484.600098,6523.799805,6403.299805,6463.899902,6463.899902,0
12/7/01,6477.700195,6515.5,6423.200195,6443.700195,6443.700195,0
12/10/01,6426.399902,6455.5,6333.100098,6351.899902,6351.899902,0
12/11/01,6326.600098,6332.600098,6273.700195,6328.5,6328.5,0
12/12/01,6329.700195,6372.5,6295.200195,6314.700195,6314.700195,0
12/13/01,6286.299805,6334.200195,6248.600098,6254.700195,6254.700195,0
12/14/01,6227.899902,6237.799805,6184.299805,6184.299805,6184.299805,0
12/17/01,6199.700195,6330.5,6195.399902,6301.700195,6301.700195,0
12/18/01,6301.5,6304.299805,6241.5,6267.700195,6267.700195,0
12/19/01,6258.700195,6279.899902,6178.100098,6190.799805,6190.799805,0
12/20/01,6218,6314.100098,6206.799805,6296.399902,6296.399902,0
12/21/01,6270.399902,6392.100098,6248.100098,6364.600098,6364.600098,0
12/24/01,NA,NA,NA,NA,NA,NA
12/25/01,NA,NA,NA,NA,NA,NA
12/26/01,NA,NA,NA,NA,NA,NA
12/27/01,6392.100098,6438.100098,6387.700195,6410.600098,6410.600098,0
12/28/01,6430.600098,6469.100098,6390,6417.799805,6417.799805,0
12/31/01,NA,NA,NA,NA,NA,NA
1/1/02,NA,NA,NA,NA,NA,NA
1/2/02,6379.299805,6446.700195,6351.700195,6372.299805,6372.299805,0
1/3/02,6392.5,6405.700195,6346.5,6380.899902,6380.899902,0
1/4/02,6408.299805,6412.799805,6361.200195,6392.899902,6392.899902,0
1/7/02,6407,6460.100098,6379,6384.399902,6384.399902,0
1/8/02,6353.200195,6378.299805,6313.899902,6313.899902,6313.899902,0
1/9/02,6321.299805,6376,6306.299805,6360.299805,6360.299805,0
1/10/02,6337.200195,6382.700195,6329,6363.700195,6363.700195,0
1/11/02,6383.200195,6447.399902,6381.200195,6416.399902,6416.399902,0
1/14/02,6414.799805,6414.799805,6296.799805,6301.100098,6301.100098,0
1/15/02,6285.200195,6307.899902,6246.399902,6292.299805,6292.299805,0
1/16/02,6268.399902,6290.600098,6214.600098,6238.899902,6238.899902,0
1/17/02,6224,6324,6222.600098,6320,6320,0
1/18/02,6382.100098,6384.600098,6294.200195,6294.200195,6294.200195,0
1/21/02,6296.100098,6301,6231.100098,6231.100098,6231.100098,0
1/22/02,6237.299805,6331.100098,6229.600098,6266.299805,6266.299805,0
1/23/02,6267.5,6327.100098,6258.100098,6310,6310,0
1/24/02,6331.399902,6403.700195,6326.200195,6390.899902,6390.899902,0
1/25/02,6405.100098,6407.700195,6342.100098,6372.100098,6372.100098,0
1/28/02,6380.899902,6437.399902,6380.899902,6414.399902,6414.399902,0
1/29/02,6412,6420.299805,6324.100098,6324.100098,6324.100098,0
1/30/02,6248.399902,6251.200195,6164.5,6212.399902,6212.399902,0
1/31/02,6236.100098,6267.5,6211.200195,6237.299805,6237.299805,0
2/1/02,6250.200195,6281.799805,6226.799805,6234.600098,6234.600098,0
2/4/02,6236,6237.399902,6185.700195,6196.600098,6196.600098,0
2/5/02,6128.899902,6179.899902,6090,6132.5,6132.5,0
2/6/02,6130.799805,6149.200195,6059.100098,6105.200195,6105.200195,0
2/7/02,6088.100098,6227.200195,6081.299805,6227.200195,6227.200195,0
2/8/02,6203.100098,6249.899902,6173.700195,6245.5,6245.5,0
2/11/02,6245.700195,6304.5,6245.700195,6278.899902,6278.899902,0
2/12/02,6305.5,6319.799805,6229,6253.299805,6253.299805,0
2/13/02,6265,6339.5,6233,6337,6337,0
2/14/02,6361,6421.600098,6338.899902,6421.600098,6421.600098,0
2/15/02,6412.600098,6433.100098,6380.700195,6414.399902,6414.399902,0
2/18/02,6389.399902,6403.399902,6375.200195,6378.5,6378.5,0
2/19/02,6347.700195,6347.700195,6221.200195,6235.899902,6235.899902,0
2/20/02,6234.899902,6258.100098,6160.899902,6199.399902,6199.399902,0
2/21/02,6260.100098,6284.5,6181.600098,6226.899902,6226.899902,0
2/22/02,6195.899902,6203.100098,6138.600098,6186.5,6186.5,0
2/25/02,6186.5,6237.399902,6153.700195,6236.299805,6236.299805,0
2/26/02,6262.399902,6285.299805,6190.200195,6210.299805,6210.299805,0
2/27/02,6211.299805,6325.5,6211.299805,6319.899902,6319.899902,0
2/28/02,6306.700195,6373.5,6265.100098,6352.799805,6352.799805,0
3/1/02,6334,6365.299805,6317.5,6349,6349,0
3/4/02,6413.600098,6448.399902,6383,6440.700195,6440.700195,0
3/5/02,6463,6484.299805,6386.899902,6412.5,6412.5,0
3/6/02,6404.799805,6433,6386.200195,6416.299805,6416.299805,0
3/7/02,6457.299805,6477.600098,6424.5,6440.600098,6440.600098,0
3/8/02,6431.799805,6536.899902,6428.899902,6531.200195,6531.200195,0
3/11/02,6517.200195,6517.299805,6477,6496.600098,6496.600098,0
3/12/02,6467,6484.399902,6430.5,6453,6453,0
3/13/02,6470,6542.299805,6449.899902,6497.100098,6497.100098,0
3/14/02,6497.899902,6561.399902,6495.299805,6543.5,6543.5,0
3/15/02,6572.200195,6575.100098,6524.700195,6571.299805,6571.299805,0
3/18/02,6573.299805,6641.299805,6565.100098,6622.600098,6622.600098,0
3/19/02,6624.600098,6654.200195,6616.799805,6630,6630,0
3/20/02,6615.5,6626.299805,6597.299805,6612.100098,6612.100098,0
3/21/02,6579.799805,6638.700195,6576.700195,6600.399902,6600.399902,0
3/22/02,6600.700195,6637.899902,6578,6615.799805,6615.799805,0
3/25/02,6619.100098,6672.700195,6607.5,6610.100098,6610.100098,0
3/26/02,6558,6651.799805,6549.899902,6624.299805,6624.299805,0
3/27/02,6630.799805,6644.600098,6614.600098,6631.799805,6631.799805,0
3/28/02,6638.100098,6677.200195,6635.899902,6655.200195,6655.200195,0
3/29/02,NA,NA,NA,NA,NA,NA
4/1/02,NA,NA,NA,NA,NA,NA
4/2/02,6651.600098,6673.700195,6640.299805,6671.5,6671.5,0
4/3/02,6645.399902,6711.899902,6617.200195,6694.100098,6694.100098,0
4/4/02,6671.5,6716.899902,6650.799805,6670.700195,6670.700195,0
4/5/02,6677.600098,6687,6643.600098,6662.100098,6662.100098,0
4/8/02,6652.5,6659.600098,6560.100098,6585.100098,6585.100098,0
4/9/02,6623.5,6642.100098,6605.299805,6641.100098,6641.100098,0
4/10/02,6626.899902,6697.100098,6617.899902,6680.700195,6680.700195,0
4/11/02,6674.5,6698.299805,6594.700195,6595.899902,6595.899902,0
4/12/02,6595.100098,6608.200195,6559.299805,6593,6593,0
4/15/02,6608,6638,6583.5,6615.5,6615.5,0
4/16/02,6616.100098,6683.399902,6610.899902,6679.399902,6679.399902,0
4/17/02,6685.799805,6712.600098,6676.600098,6691.299805,6691.299805,0
4/18/02,6710.299805,6723.100098,6658.200195,6687.399902,6687.399902,0
4/19/02,6677,6687.600098,6649.399902,6676.700195,6676.700195,0
4/22/02,6686.700195,6697.200195,6654.700195,6685.299805,6685.299805,0
4/23/02,6664.899902,6717.700195,6649.600098,6675,6675,0
4/24/02,6666.399902,6679.799805,6641.700195,6679.799805,6679.799805,0
4/25/02,6666.299805,6666.299805,6554.100098,6591.799805,6591.799805,0
4/26/02,6594.799805,6610.399902,6530.100098,6530.100098,6530.100098,0
4/29/02,6512.100098,6578.299805,6487,6566.799805,6566.799805,0
4/30/02,6542.399902,6574.200195,6520.399902,6557.600098,6557.600098,0
5/1/02,NA,NA,NA,NA,NA,NA
5/2/02,6582.299805,6587.5,6531.700195,6552.299805,6552.299805,0
5/3/02,6547.200195,6638.5,6547.200195,6598.700195,6598.700195,0
5/6/02,6583,6622.5,6564.600098,6571.5,6571.5,0
5/7/02,6571.200195,6571.200195,6448.5,6478.100098,6478.100098,0
5/8/02,6518,6600.5,6506,6591.899902,6591.899902,0
5/9/02,6619.5,6636,6587.899902,6595.100098,6595.100098,0
5/10/02,6567.200195,6578.600098,6518.700195,6533.100098,6533.100098,0
5/13/02,6507.600098,6568.299805,6493.100098,6568.299805,6568.299805,0
5/14/02,6605.5,6649.799805,6581.700195,6622.299805,6622.299805,0
5/15/02,6631.600098,6686,6626.899902,6670.100098,6670.100098,0
5/16/02,6663.700195,6721.100098,6658.299805,6692,6692,0
5/17/02,6734.200195,6740.600098,6642.600098,6642.600098,6642.600098,0
5/20/02,6664.700195,6671.200195,6598.299805,6606,6606,0
5/21/02,6608.200195,6649.100098,6570.399902,6623.299805,6623.299805,0
5/22/02,6601.899902,6635.5,6576.100098,6585.899902,6585.899902,0
5/23/02,6597.899902,6609.200195,6543.5,6564.100098,6564.100098,0
5/24/02,6605.899902,6619.100098,6562.5,6576,6576,0
